observation_date,USEPUINDXD
1995-08-30,36.17
1995-08-31,26.60
1995-09-01,50.15
1995-09-02,25.50
1995-09-03,153.85
1995-09-04,114.77
1995-09-05,20.50
1995-09-06,29.14
1995-09-07,67.21
1995-09-08,75.66
1995-09-09,25.12
1995-09-10,71.20
1995-09-11,38.98
1995-09-12,24.09
1995-09-13,28.21
1995-09-14,19.28
1995-09-15,28.44
1995-09-16,25.88
1995-09-17,88.65
1995-09-18,19.37
1995-09-19,31.70
1995-09-20,96.70
1995-09-21,44.96
1995-09-22,27.93
1995-09-23,33.66
1995-09-24,130.90
1995-09-25,77.94
1995-09-26,97.02
1995-09-27,49.27
1995-09-28,32.30
1995-09-29,48.34
1995-09-30,33.06
1995-10-01,143.86
1995-10-02,36.28
1995-10-03,114.88
1995-10-04,26.52
1995-10-05,38.07
1995-10-06,41.29
1995-10-07,32.56
1995-10-08,68.32
1995-10-09,78.39
1995-10-10,41.79
1995-10-11,41.35
1995-10-12,106.86
1995-10-13,75.51
1995-10-14,89.60
1995-10-15,179.00
1995-10-16,116.58
1995-10-17,47.37
1995-10-18,55.30
1995-10-19,125.22
1995-10-20,34.47
1995-10-21,57.95
1995-10-22,168.53
1995-10-23,56.98
1995-10-24,120.93
1995-10-25,62.02
1995-10-26,93.24
1995-10-27,47.93
1995-10-28,73.86
1995-10-29,159.75
1995-10-30,95.52
1995-10-31,70.81
1995-11-01,77.30
1995-11-02,73.65
1995-11-03,131.32
1995-11-04,64.45
1995-11-05,196.85
1995-11-06,38.23
1995-11-07,15.57
1995-11-08,37.83
1995-11-09,18.11
1995-11-10,33.00
1995-11-11,110.21
1995-11-12,91.39
1995-11-13,38.37
1995-11-14,131.87
1995-11-15,149.98
1995-11-16,269.91
1995-11-17,47.30
1995-11-18,132.62
1995-11-19,67.78
1995-11-20,86.23
1995-11-21,116.43
1995-11-22,62.05
1995-11-23,87.28
1995-11-24,60.61
1995-11-25,85.96
1995-11-26,153.21
1995-11-27,149.52
1995-11-28,55.06
1995-11-29,85.40
1995-11-30,75.98
1995-12-01,146.32
1995-12-02,132.76
1995-12-03,82.96
1995-12-04,58.20
1995-12-05,39.23
1995-12-06,55.75
1995-12-07,230.93
1995-12-08,229.60
1995-12-09,51.40
1995-12-10,95.93
1995-12-11,38.73
1995-12-12,62.99
1995-12-13,54.50
1995-12-14,62.55
1995-12-15,77.55
1995-12-16,34.26
1995-12-17,118.48
1995-12-18,78.98
1995-12-19,321.26
1995-12-20,280.07
1995-12-21,140.04
1995-12-22,107.09
1995-12-23,49.42
1995-12-24,184.28
1995-12-25,14.09
1995-12-26,99.26
1995-12-27,102.03
1995-12-28,64.93
1995-12-29,55.14
1995-12-30,193.07
1995-12-31,257.26
1996-01-01,179.42
1996-01-02,230.74
1996-01-03,135.69
1996-01-04,93.54
1996-01-05,36.13
1996-01-06,77.36
1996-01-07,154.25
1996-01-08,136.18
1996-01-09,144.06
1996-01-10,129.90
1996-01-11,203.44
1996-01-12,125.19
1996-01-13,59.78
1996-01-14,134.45
1996-01-15,87.04
1996-01-16,92.24
1996-01-17,108.25
1996-01-18,80.22
1996-01-19,67.55
1996-01-20,49.44
1996-01-21,147.57
1996-01-22,188.14
1996-01-23,94.40
1996-01-24,122.10
1996-01-25,65.84
1996-01-26,33.23
1996-01-27,112.41
1996-01-28,65.42
1996-01-29,83.71
1996-01-30,174.63
1996-01-31,168.06
1996-02-01,81.12
1996-02-02,95.81
1996-02-03,17.15
1996-02-04,197.61
1996-02-05,95.82
1996-02-06,200.64
1996-02-07,40.10
1996-02-08,115.22
1996-02-09,40.42
1996-02-10,16.63
1996-02-11,118.39
1996-02-12,152.44
1996-02-13,46.05
1996-02-14,46.52
1996-02-15,24.06
1996-02-16,84.26
1996-02-17,57.30
1996-02-18,284.30
1996-02-19,105.21
1996-02-20,49.75
1996-02-21,172.80
1996-02-22,61.47
1996-02-23,46.31
1996-02-24,41.41
1996-02-25,95.65
1996-02-26,159.00
1996-02-27,75.24
1996-02-28,59.60
1996-02-29,42.59
1996-03-01,32.54
1996-03-02,80.31
1996-03-03,146.78
1996-03-04,91.74
1996-03-05,67.46
1996-03-06,92.08
1996-03-07,48.05
1996-03-08,71.82
1996-03-09,48.49
1996-03-10,94.65
1996-03-11,91.30
1996-03-12,132.00
1996-03-13,77.60
1996-03-14,70.57
1996-03-15,116.24
1996-03-16,8.28
1996-03-17,79.37
1996-03-18,83.23
1996-03-19,61.09
1996-03-20,104.89
1996-03-21,40.63
1996-03-22,57.91
1996-03-23,97.97
1996-03-24,71.12
1996-03-25,72.52
1996-03-26,52.61
1996-03-27,84.71
1996-03-28,164.94
1996-03-29,123.57
1996-03-30,49.18
1996-03-31,116.77
1996-04-01,121.73
1996-04-02,57.07
1996-04-03,19.11
1996-04-04,30.31
1996-04-05,132.20
1996-04-06,70.64
1996-04-07,86.43
1996-04-08,95.01
1996-04-09,103.42
1996-04-10,32.46
1996-04-11,89.17
1996-04-12,166.92
1996-04-13,33.48
1996-04-14,81.59
1996-04-15,70.70
1996-04-16,97.06
1996-04-17,12.55
1996-04-18,54.31
1996-04-19,13.04
1996-04-20,63.75
1996-04-21,92.52
1996-04-22,72.10
1996-04-23,7.56
1996-04-24,19.04
1996-04-25,41.29
1996-04-26,25.66
1996-04-27,48.03
1996-04-28,102.30
1996-04-29,45.98
1996-04-30,61.50
1996-05-01,63.85
1996-05-02,47.79
1996-05-03,58.34
1996-05-04,8.08
1996-05-05,144.93
1996-05-06,55.53
1996-05-07,60.43
1996-05-08,61.78
1996-05-09,42.21
1996-05-10,164.78
1996-05-11,8.05
1996-05-12,76.43
1996-05-13,18.58
1996-05-14,7.52
1996-05-15,25.35
1996-05-16,113.60
1996-05-17,32.96
1996-05-18,24.10
1996-05-19,120.12
1996-05-20,36.63
1996-05-21,139.98
1996-05-22,231.98
1996-05-23,83.17
1996-05-24,71.10
1996-05-25,74.05
1996-05-26,95.95
1996-05-27,86.10
1996-05-28,56.50
1996-05-29,86.77
1996-05-30,24.70
1996-05-31,176.60
1996-06-01,57.23
1996-06-02,110.23
1996-06-03,48.25
1996-06-04,60.81
1996-06-05,64.59
1996-06-06,30.25
1996-06-07,33.86
1996-06-08,49.94
1996-06-09,78.68
1996-06-10,85.36
1996-06-11,45.81
1996-06-12,45.59
1996-06-13,30.41
1996-06-14,137.19
1996-06-15,33.60
1996-06-16,75.05
1996-06-17,85.07
1996-06-18,54.71
1996-06-19,54.18
1996-06-20,12.46
1996-06-21,54.73
1996-06-22,93.21
1996-06-23,74.45
1996-06-24,87.37
1996-06-25,165.14
1996-06-26,73.19
1996-06-27,25.03
1996-06-28,48.57
1996-06-29,214.69
1996-06-30,168.99
1996-07-01,64.46
1996-07-02,47.82
1996-07-03,66.52
1996-07-04,51.79
1996-07-05,69.13
1996-07-06,56.22
1996-07-07,79.85
1996-07-08,107.66
1996-07-09,24.72
1996-07-10,41.31
1996-07-11,81.70
1996-07-12,56.22
1996-07-13,43.48
1996-07-14,73.07
1996-07-15,49.55
1996-07-16,76.52
1996-07-17,33.59
1996-07-18,36.68
1996-07-19,168.76
1996-07-20,32.06
1996-07-21,48.85
1996-07-22,53.59
1996-07-23,51.41
1996-07-24,31.53
1996-07-25,41.72
1996-07-26,178.59
1996-07-27,23.50
1996-07-28,23.53
1996-07-29,35.72
1996-07-30,45.77
1996-07-31,227.28
1996-08-01,76.97
1996-08-02,87.17
1996-08-03,23.30
1996-08-04,148.56
1996-08-05,93.45
1996-08-06,79.52
1996-08-07,96.63
1996-08-08,63.50
1996-08-09,82.44
1996-08-10,35.17
1996-08-11,121.73
1996-08-12,153.15
1996-08-13,61.06
1996-08-14,27.05
1996-08-15,67.04
1996-08-16,40.89
1996-08-17,59.60
1996-08-18,93.49
1996-08-19,97.53
1996-08-20,31.91
1996-08-21,136.89
1996-08-22,18.55
1996-08-23,55.23
1996-08-24,128.06
1996-08-25,75.53
1996-08-26,18.43
1996-08-27,51.41
1996-08-28,38.86
1996-08-29,74.33
1996-08-30,70.08
1996-08-31,24.17
1996-09-01,152.46
1996-09-02,115.70
1996-09-03,28.68
1996-09-04,39.98
1996-09-05,18.67
1996-09-06,33.90
1996-09-07,32.02
1996-09-08,59.91
1996-09-09,55.18
1996-09-10,30.65
1996-09-11,58.97
1996-09-12,54.60
1996-09-13,26.43
1996-09-14,183.21
1996-09-15,130.76
1996-09-16,54.48
1996-09-17,45.83
1996-09-18,65.32
1996-09-19,65.02
1996-09-20,51.97
1996-09-21,113.01
1996-09-22,79.96
1996-09-23,91.33
1996-09-24,77.36
1996-09-25,83.64
1996-09-26,64.56
1996-09-27,51.96
1996-09-28,47.29
1996-09-29,47.04
1996-09-30,149.90
1996-10-01,67.92
1996-10-02,116.10
1996-10-03,47.23
1996-10-04,44.76
1996-10-05,61.23
1996-10-06,98.91
1996-10-07,139.76
1996-10-08,37.47
1996-10-09,58.14
1996-10-10,34.72
1996-10-11,57.68
1996-10-12,54.21
1996-10-13,92.00
1996-10-14,83.34
1996-10-15,125.88
1996-10-16,32.23
1996-10-17,70.42
1996-10-18,25.28
1996-10-19,15.37
1996-10-20,81.82
1996-10-21,87.92
1996-10-22,22.49
1996-10-23,32.27
1996-10-24,40.96
1996-10-25,37.66
1996-10-26,60.43
1996-10-27,155.29
1996-10-28,170.82
1996-10-29,155.05
1996-10-30,44.47
1996-10-31,28.40
1996-11-01,12.23
1996-11-02,37.01
1996-11-03,122.04
1996-11-04,69.69
1996-11-05,75.78
1996-11-06,190.37
1996-11-07,55.56
1996-11-08,50.79
1996-11-09,68.64
1996-11-10,103.22
1996-11-11,72.41
1996-11-12,94.07
1996-11-13,76.60
1996-11-14,57.89
1996-11-15,18.69
1996-11-16,77.01
1996-11-17,74.78
1996-11-18,45.21
1996-11-19,65.47
1996-11-20,25.47
1996-11-21,47.12
1996-11-22,42.69
1996-11-23,54.08
1996-11-24,57.36
1996-11-25,35.97
1996-11-26,30.26
1996-11-27,32.37
1996-11-28,52.46
1996-11-29,56.49
1996-11-30,79.59
1996-12-01,62.83
1996-12-02,36.54
1996-12-03,59.56
1996-12-04,76.08
1996-12-05,49.86
1996-12-06,55.89
1996-12-07,148.95
1996-12-08,94.41
1996-12-09,119.95
1996-12-10,28.58
1996-12-11,25.42
1996-12-12,35.49
1996-12-13,77.68
1996-12-14,140.48
1996-12-15,55.04
1996-12-16,64.09
1996-12-17,66.99
1996-12-18,111.37
1996-12-19,30.58
1996-12-20,53.74
1996-12-21,32.67
1996-12-22,160.99
1996-12-23,37.54
1996-12-24,8.46
1996-12-25,68.56
1996-12-26,34.53
1996-12-27,7.85
1996-12-28,18.54
1996-12-29,75.08
1996-12-30,69.44
1996-12-31,74.98
1997-01-01,224.61
1997-01-02,40.64
1997-01-03,28.79
1997-01-04,51.53
1997-01-05,121.17
1997-01-06,115.70
1997-01-07,38.04
1997-01-08,63.98
1997-01-09,6.07
1997-01-10,45.15
1997-01-11,40.17
1997-01-12,113.29
1997-01-13,89.95
1997-01-14,59.83
1997-01-15,30.87
1997-01-16,40.14
1997-01-17,56.68
1997-01-18,47.32
1997-01-19,159.38
1997-01-20,128.27
1997-01-21,116.57
1997-01-22,90.75
1997-01-23,51.24
1997-01-24,48.39
1997-01-25,61.47
1997-01-26,108.94
1997-01-27,98.80
1997-01-28,29.36
1997-01-29,43.51
1997-01-30,51.52
1997-01-31,31.65
1997-02-01,37.58
1997-02-02,122.51
1997-02-03,88.97
1997-02-04,44.55
1997-02-05,36.39
1997-02-06,38.84
1997-02-07,56.95
1997-02-08,39.34
1997-02-09,192.21
1997-02-10,90.63
1997-02-11,28.74
1997-02-12,29.93
1997-02-13,50.17
1997-02-14,91.21
1997-02-15,69.36
1997-02-16,107.40
1997-02-17,18.11
1997-02-18,31.00
1997-02-19,11.69
1997-02-20,127.20
1997-02-21,48.47
1997-02-22,38.01
1997-02-23,114.05
1997-02-24,79.07
1997-02-25,28.50
1997-02-26,83.41
1997-02-27,54.63
1997-02-28,42.14
1997-03-01,28.92
1997-03-02,69.30
1997-03-03,33.73
1997-03-04,42.26
1997-03-05,11.59
1997-03-06,65.08
1997-03-07,37.32
1997-03-08,33.73
1997-03-09,91.55
1997-03-10,5.80
1997-03-11,14.09
1997-03-12,40.58
1997-03-13,28.92
1997-03-14,31.99
1997-03-15,35.21
1997-03-16,28.98
1997-03-17,35.21
1997-03-18,165.36
1997-03-19,97.98
1997-03-20,225.36
1997-03-21,110.14
1997-03-22,35.21
1997-03-23,104.34
1997-03-24,115.70
1997-03-25,63.97
1997-03-26,190.16
1997-03-27,26.72
1997-03-28,98.60
1997-03-29,17.39
1997-03-30,63.38
1997-03-31,66.14
1997-04-01,93.25
1997-04-02,48.83
1997-04-03,45.36
1997-04-04,205.41
1997-04-05,40.06
1997-04-06,80.90
1997-04-07,45.84
1997-04-08,43.35
1997-04-09,72.36
1997-04-10,43.28
1997-04-11,72.63
1997-04-12,46.07
1997-04-13,92.44
1997-04-14,80.07
1997-04-15,35.28
1997-04-16,23.73
1997-04-17,15.91
1997-04-18,42.27
1997-04-19,22.63
1997-04-20,123.84
1997-04-21,17.27
1997-04-22,64.57
1997-04-23,36.18
1997-04-24,10.64
1997-04-25,18.25
1997-04-26,38.35
1997-04-27,94.90
1997-04-28,86.26
1997-04-29,72.65
1997-04-30,29.09
1997-05-01,10.70
1997-05-02,48.22
1997-05-03,46.41
1997-05-04,22.63
1997-05-05,44.04
1997-05-06,77.89
1997-05-07,46.89
1997-05-08,64.34
1997-05-09,66.34
1997-05-10,77.08
1997-05-11,69.80
1997-05-12,64.51
1997-05-13,62.80
1997-05-14,29.53
1997-05-15,108.03
1997-05-16,130.73
1997-05-17,197.85
1997-05-18,90.89
1997-05-19,70.28
1997-05-20,181.99
1997-05-21,109.88
1997-05-22,43.51
1997-05-23,54.37
1997-05-24,38.73
1997-05-25,278.25
1997-05-26,121.40
1997-05-27,92.54
1997-05-28,56.17
1997-05-29,27.80
1997-05-30,50.41
1997-05-31,31.61
1997-06-01,101.45
1997-06-02,26.79
1997-06-03,69.35
1997-06-04,61.05
1997-06-05,33.61
1997-06-06,41.60
1997-06-07,99.58
1997-06-08,109.95
1997-06-09,18.45
1997-06-10,101.64
1997-06-11,72.29
1997-06-12,38.82
1997-06-13,73.87
1997-06-14,141.05
1997-06-15,59.50
1997-06-16,83.53
1997-06-17,36.38
1997-06-18,50.31
1997-06-19,103.73
1997-06-20,44.20
1997-06-21,45.83
1997-06-22,95.33
1997-06-23,66.26
1997-06-24,73.45
1997-06-25,43.52
1997-06-26,72.99
1997-06-27,162.80
1997-06-28,126.55
1997-06-29,146.58
1997-06-30,138.46
1997-07-01,178.41
1997-07-02,52.80
1997-07-03,101.59
1997-07-04,54.30
1997-07-05,61.01
1997-07-06,101.01
1997-07-07,47.17
1997-07-08,260.50
1997-07-09,53.10
1997-07-10,18.15
1997-07-11,19.55
1997-07-12,49.06
1997-07-13,75.95
1997-07-14,37.06
1997-07-15,37.89
1997-07-16,32.21
1997-07-17,28.98
1997-07-18,38.99
1997-07-19,16.27
1997-07-20,43.51
1997-07-21,8.99
1997-07-22,30.29
1997-07-23,25.85
1997-07-24,127.67
1997-07-25,38.40
1997-07-26,40.45
1997-07-27,74.54
1997-07-28,18.16
1997-07-29,21.23
1997-07-30,65.02
1997-07-31,40.88
1997-08-01,19.02
1997-08-02,40.61
1997-08-03,73.55
1997-08-04,9.08
1997-08-05,38.29
1997-08-06,26.17
1997-08-07,69.25
1997-08-08,19.40
1997-08-09,229.45
1997-08-10,48.20
1997-08-11,54.35
1997-08-12,82.51
1997-08-13,77.01
1997-08-14,34.51
1997-08-15,25.93
1997-08-16,104.14
1997-08-17,153.56
1997-08-18,111.83
1997-08-19,58.34
1997-08-20,75.07
1997-08-21,50.07
1997-08-22,80.65
1997-08-23,24.04
1997-08-24,57.78
1997-08-25,137.28
1997-08-26,35.96
1997-08-27,210.89
1997-08-28,31.92
1997-08-29,41.24
1997-08-30,23.30
1997-08-31,100.22
1997-09-01,84.14
1997-09-02,63.71
1997-09-03,51.83
1997-09-04,32.88
1997-09-05,18.42
1997-09-06,14.54
1997-09-07,49.77
1997-09-08,58.88
1997-09-09,28.58
1997-09-10,36.61
1997-09-11,48.50
1997-09-12,23.75
1997-09-13,73.25
1997-09-14,78.66
1997-09-15,58.10
1997-09-16,50.21
1997-09-17,53.67
1997-09-18,62.99
1997-09-19,23.07
1997-09-20,42.35
1997-09-21,110.41
1997-09-22,59.33
1997-09-23,43.26
1997-09-24,30.34
1997-09-25,47.92
1997-09-26,11.77
1997-09-27,36.29
1997-09-28,78.35
1997-09-29,58.32
1997-09-30,49.68
1997-10-01,69.66
1997-10-02,47.33
1997-10-03,29.62
1997-10-04,28.24
1997-10-05,80.37
1997-10-06,75.02
1997-10-07,118.25
1997-10-08,52.79
1997-10-09,46.92
1997-10-10,85.43
1997-10-11,28.40
1997-10-12,87.52
1997-10-13,57.90
1997-10-14,79.99
1997-10-15,23.24
1997-10-16,37.19
1997-10-17,40.70
1997-10-18,7.13
1997-10-19,84.38
1997-10-20,50.42
1997-10-21,7.12
1997-10-22,17.79
1997-10-23,56.91
1997-10-24,113.96
1997-10-25,139.80
1997-10-26,100.22
1997-10-27,128.14
1997-10-28,216.51
1997-10-29,113.56
1997-10-30,103.75
1997-10-31,179.79
1997-11-01,96.69
1997-11-02,118.02
1997-11-03,49.96
1997-11-04,47.98
1997-11-05,82.03
1997-11-06,55.85
1997-11-07,80.28
1997-11-08,27.92
1997-11-09,122.62
1997-11-10,174.74
1997-11-11,79.12
1997-11-12,87.14
1997-11-13,42.07
1997-11-14,44.76
1997-11-15,90.68
1997-11-16,101.55
1997-11-17,66.05
1997-11-18,83.42
1997-11-19,46.34
1997-11-20,31.38
1997-11-21,70.21
1997-11-22,57.29
1997-11-23,82.79
1997-11-24,82.24
1997-11-25,132.76
1997-11-26,109.03
1997-11-27,24.34
1997-11-28,73.04
1997-11-29,121.89
1997-11-30,156.83
1997-12-01,102.73
1997-12-02,85.60
1997-12-03,34.71
1997-12-04,47.26
1997-12-05,56.43
1997-12-06,35.57
1997-12-07,77.46
1997-12-08,58.01
1997-12-09,48.40
1997-12-10,23.22
1997-12-11,98.46
1997-12-12,52.95
1997-12-13,108.90
1997-12-14,103.68
1997-12-15,60.61
1997-12-16,67.40
1997-12-17,53.95
1997-12-18,32.39
1997-12-19,35.64
1997-12-20,43.77
1997-12-21,132.71
1997-12-22,52.12
1997-12-23,36.59
1997-12-24,13.68
1997-12-25,33.27
1997-12-26,49.90
1997-12-27,78.61
1997-12-28,88.49
1997-12-29,148.39
1997-12-30,84.04
1997-12-31,41.02
1998-01-01,81.73
1998-01-02,266.96
1998-01-03,49.13
1998-01-04,167.39
1998-01-05,117.16
1998-01-06,43.33
1998-01-07,152.06
1998-01-08,45.13
1998-01-09,55.25
1998-01-10,122.89
1998-01-11,64.77
1998-01-12,141.94
1998-01-13,48.26
1998-01-14,35.39
1998-01-15,47.49
1998-01-16,71.67
1998-01-17,43.67
1998-01-18,88.64
1998-01-19,59.93
1998-01-20,52.07
1998-01-21,47.02
1998-01-22,21.15
1998-01-23,182.61
1998-01-24,157.20
1998-01-25,105.96
1998-01-26,150.56
1998-01-27,163.66
1998-01-28,329.02
1998-01-29,198.57
1998-01-30,126.04
1998-01-31,203.27
1998-02-01,118.69
1998-02-02,170.29
1998-02-03,162.30
1998-02-04,23.42
1998-02-05,251.97
1998-02-06,60.39
1998-02-07,78.24
1998-02-08,49.33
1998-02-09,40.63
1998-02-10,26.69
1998-02-11,113.71
1998-02-12,40.98
1998-02-13,27.95
1998-02-14,35.39
1998-02-15,87.24
1998-02-16,40.05
1998-02-17,50.88
1998-02-18,22.68
1998-02-19,55.64
1998-02-20,44.92
1998-02-21,20.87
1998-02-22,113.00
1998-02-23,40.06
1998-02-24,108.95
1998-02-25,311.53
1998-02-26,148.25
1998-02-27,56.56
1998-02-28,82.67
1998-03-01,82.62
1998-03-02,32.64
1998-03-03,353.85
1998-03-04,87.60
1998-03-05,115.46
1998-03-06,33.11
1998-03-07,40.46
1998-03-08,88.31
1998-03-09,79.44
1998-03-10,20.47
1998-03-11,38.47
1998-03-12,54.67
1998-03-13,38.75
1998-03-14,27.32
1998-03-15,102.12
1998-03-16,56.09
1998-03-17,26.93
1998-03-18,22.61
1998-03-19,77.19
1998-03-20,44.02
1998-03-21,89.36
1998-03-22,108.07
1998-03-23,48.44
1998-03-24,67.85
1998-03-25,47.41
1998-03-26,84.07
1998-03-27,67.52
1998-03-28,28.29
1998-03-29,63.08
1998-03-30,140.49
1998-03-31,33.10
1998-04-01,45.45
1998-04-02,30.24
1998-04-03,110.42
1998-04-04,112.83
1998-04-05,79.99
1998-04-06,24.59
1998-04-07,26.42
1998-04-08,45.69
1998-04-09,50.14
1998-04-10,81.65
1998-04-11,195.79
1998-04-12,55.09
1998-04-13,111.84
1998-04-14,236.93
1998-04-15,49.07
1998-04-16,128.01
1998-04-17,38.39
1998-04-18,6.95
1998-04-19,57.85
1998-04-20,243.08
1998-04-21,45.42
1998-04-22,44.00
1998-04-23,106.19
1998-04-24,45.01
1998-04-25,27.52
1998-04-26,100.08
1998-04-27,82.83
1998-04-28,19.93
1998-04-29,67.22
1998-04-30,70.54
1998-05-01,141.98
1998-05-02,21.09
1998-05-03,94.99
1998-05-04,66.80
1998-05-05,75.18
1998-05-06,22.86
1998-05-07,49.50
1998-05-08,44.58
1998-05-09,56.59
1998-05-10,59.83
1998-05-11,58.52
1998-05-12,73.57
1998-05-13,28.42
1998-05-14,94.72
1998-05-15,16.54
1998-05-16,40.59
1998-05-17,79.51
1998-05-18,82.85
1998-05-19,131.46
1998-05-20,33.51
1998-05-21,151.65
1998-05-22,90.98
1998-05-23,21.31
1998-05-24,76.61
1998-05-25,66.15
1998-05-26,94.41
1998-05-27,52.74
1998-05-28,47.28
1998-05-29,40.44
1998-05-30,21.19
1998-05-31,76.03
1998-06-01,79.51
1998-06-02,20.28
1998-06-03,64.41
1998-06-04,35.91
1998-06-05,102.93
1998-06-06,21.87
1998-06-07,59.57
1998-06-08,59.13
1998-06-09,20.60
1998-06-10,63.89
1998-06-11,205.03
1998-06-12,34.02
1998-06-13,43.18
1998-06-14,27.50
1998-06-15,42.19
1998-06-16,68.27
1998-06-17,58.12
1998-06-18,271.79
1998-06-19,122.24
1998-06-20,29.72
1998-06-21,72.50
1998-06-22,75.23
1998-06-23,56.16
1998-06-24,29.84
1998-06-25,21.29
1998-06-26,11.81
1998-06-27,37.37
1998-06-28,100.49
1998-06-29,51.72
1998-06-30,42.46
1998-07-01,47.20
1998-07-02,32.50
1998-07-03,45.01
1998-07-04,53.96
1998-07-05,132.51
1998-07-06,8.94
1998-07-07,43.52
1998-07-08,6.16
1998-07-09,32.52
1998-07-10,17.55
1998-07-11,30.26
1998-07-12,69.59
1998-07-13,255.72
1998-07-14,194.68
1998-07-15,23.57
1998-07-16,38.91
1998-07-17,17.90
1998-07-18,14.95
1998-07-19,50.43
1998-07-20,8.52
1998-07-21,162.19
1998-07-22,117.90
1998-07-23,54.71
1998-07-24,42.29
1998-07-25,38.09
1998-07-26,96.24
1998-07-27,42.03
1998-07-28,48.79
1998-07-29,221.73
1998-07-30,89.49
1998-07-31,76.85
1998-08-01,57.30
1998-08-02,86.55
1998-08-03,69.60
1998-08-04,42.61
1998-08-05,166.90
1998-08-06,237.08
1998-08-07,48.00
1998-08-08,38.04
1998-08-09,158.09
1998-08-10,87.78
1998-08-11,71.55
1998-08-12,36.17
1998-08-13,82.24
1998-08-14,78.20
1998-08-15,76.09
1998-08-16,166.93
1998-08-17,85.57
1998-08-18,184.51
1998-08-19,182.62
1998-08-20,87.20
1998-08-21,17.58
1998-08-22,255.47
1998-08-23,61.31
1998-08-24,291.00
1998-08-25,78.49
1998-08-26,71.97
1998-08-27,55.92
1998-08-28,134.93
1998-08-29,227.66
1998-08-30,144.68
1998-08-31,385.54
1998-09-01,284.01
1998-09-02,302.66
1998-09-03,59.62
1998-09-04,96.30
1998-09-05,85.25
1998-09-06,191.43
1998-09-07,195.27
1998-09-08,215.90
1998-09-09,142.81
1998-09-10,166.19
1998-09-11,329.23
1998-09-12,99.33
1998-09-13,166.25
1998-09-14,159.45
1998-09-15,120.83
1998-09-16,55.53
1998-09-17,85.67
1998-09-18,330.02
1998-09-19,105.32
1998-09-20,149.74
1998-09-21,101.35
1998-09-22,240.77
1998-09-23,44.98
1998-09-24,122.66
1998-09-25,43.66
1998-09-26,67.23
1998-09-27,125.60
1998-09-28,120.80
1998-09-29,248.75
1998-09-30,165.53
1998-10-01,195.49
1998-10-02,92.37
1998-10-03,111.05
1998-10-04,139.70
1998-10-05,233.92
1998-10-06,74.94
1998-10-07,118.45
1998-10-08,300.37
1998-10-09,90.86
1998-10-10,184.69
1998-10-11,139.03
1998-10-12,77.23
1998-10-13,88.43
1998-10-14,55.07
1998-10-15,49.68
1998-10-16,90.46
1998-10-17,98.86
1998-10-18,200.06
1998-10-19,71.03
1998-10-20,104.38
1998-10-21,128.40
1998-10-22,54.79
1998-10-23,69.19
1998-10-24,32.78
1998-10-25,160.80
1998-10-26,144.01
1998-10-27,47.07
1998-10-28,200.98
1998-10-29,56.54
1998-10-30,61.93
1998-10-31,56.04
1998-11-01,157.79
1998-11-02,79.09
1998-11-03,54.32
1998-11-04,71.17
1998-11-05,139.86
1998-11-06,70.38
1998-11-07,79.77
1998-11-08,108.74
1998-11-09,76.32
1998-11-10,45.44
1998-11-11,60.76
1998-11-12,73.59
1998-11-13,101.47
1998-11-14,132.02
1998-11-15,226.06
1998-11-16,77.31
1998-11-17,233.96
1998-11-18,115.66
1998-11-19,122.01
1998-11-20,163.70
1998-11-21,152.91
1998-11-22,56.17
1998-11-23,79.06
1998-11-24,96.49
1998-11-25,34.38
1998-11-26,51.88
1998-11-27,48.62
1998-11-28,30.92
1998-11-29,67.50
1998-11-30,50.31
1998-12-01,66.71
1998-12-02,49.78
1998-12-03,30.32
1998-12-04,38.55
1998-12-05,74.79
1998-12-06,149.48
1998-12-07,32.86
1998-12-08,66.10
1998-12-09,50.66
1998-12-10,51.08
1998-12-11,67.06
1998-12-12,83.46
1998-12-13,97.76
1998-12-14,80.07
1998-12-15,98.37
1998-12-16,163.60
1998-12-17,123.05
1998-12-18,129.44
1998-12-19,71.62
1998-12-20,149.21
1998-12-21,124.07
1998-12-22,144.21
1998-12-23,36.70
1998-12-24,24.27
1998-12-25,26.64
1998-12-26,71.80
1998-12-27,212.22
1998-12-28,116.68
1998-12-29,59.00
1998-12-30,58.07
1998-12-31,47.53
1999-01-01,134.97
1999-01-02,137.82
1999-01-03,232.03
1999-01-04,104.50
1999-01-05,54.54
1999-01-06,48.04
1999-01-07,47.82
1999-01-08,102.83
1999-01-09,127.63
1999-01-10,96.68
1999-01-11,67.10
1999-01-12,39.03
1999-01-13,71.91
1999-01-14,40.87
1999-01-15,155.65
1999-01-16,54.88
1999-01-17,85.62
1999-01-18,46.82
1999-01-19,87.45
1999-01-20,87.61
1999-01-21,88.61
1999-01-22,87.33
1999-01-23,53.99
1999-01-24,138.82
1999-01-25,64.16
1999-01-26,51.50
1999-01-27,75.69
1999-01-28,68.09
1999-01-29,81.83
1999-01-30,98.09
1999-01-31,149.10
1999-02-01,146.65
1999-02-02,77.02
1999-02-03,54.03
1999-02-04,18.81
1999-02-05,85.35
1999-02-06,71.26
1999-02-07,95.03
1999-02-08,46.61
1999-02-09,81.34
1999-02-10,85.62
1999-02-11,83.32
1999-02-12,76.36
1999-02-13,31.49
1999-02-14,97.13
1999-02-15,117.03
1999-02-16,20.75
1999-02-17,10.69
1999-02-18,37.16
1999-02-19,46.80
1999-02-20,88.40
